Company_Name_cl,Reg_no_cl,License_type_cl,Award_date_cl,Expiry_date_cl,Group_cl,Block_cl,Commodity_cl,Area_acre_cl,Location_state_cl
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Joint Venture,2008-10-19,2013-10-18,War Kyale,4,Jade,70,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,868,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,869,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,870,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,888,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,889,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,898,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,908,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,909,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,910,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,928,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,929,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,930,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,947,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,948,Jade,1,Kachin State
GREAT GENESIS GEMS COMPANY LIMITED,978/2005-2006,Private,2012-1-31,2015-1-30,Whay Khar,946,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,104,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,105,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,106,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,107,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,108,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,109,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,110,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,111,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,112,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,113,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,114,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,115,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,116,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,117,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,118,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,119,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,120,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,121,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,122,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,123,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,124,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,125,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,126,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,127,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,128,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,129,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,130,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,131,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,132,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,133,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,134,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,135,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,136,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,137,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,138,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,139,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,140,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,141,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,142,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,143,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,144,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,145,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,146,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,147,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,148,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,149,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,150,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,151,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,152,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,153,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,154,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,155,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,156,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,157,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,158,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,159,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,160,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,161,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,162,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,163,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,164,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,165,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,166,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,167,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,168,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,169,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,170,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,171,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,172,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,173,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,174,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,175,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,176,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,177,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,178,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,179,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,180,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,181,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,182,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,183,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,184,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,185,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,186,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,187,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,188,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,189,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,190,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,191,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,192,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,193,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,194,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,195,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,196,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,197,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,198,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,199,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,200,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,201,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,202,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,203,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,204,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,205,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,206,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,207,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,208,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,209,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,210,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,211,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,212,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,213,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,214,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,215,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,216,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,217,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,218,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,219,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,220,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,221,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,222,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,223,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,224,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,225,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,226,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,227,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,228,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,229,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,230,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,231,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,232,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,233,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,234,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,235,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,236,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,237,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,238,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,239,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,240,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,241,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,242,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,243,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,244,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,245,Jade,1,Kachin State
MYANMAR IMPERIAL JADE (GEMS & JEWELLERY) COMPANY LIMITED,919/1996-1997,Private,2010-10-27,2013-10-26,Taw Mhaw,246,Jade,1,Kachin State
